Customer_ID,Customer_Segment,City,State,Acquisition_Date,Acquisition_Channel,Customer_Status,Age_Group,Total_Previous_Orders,Lifetime_Value
CUST08207,New Customer,Bengaluru,Karnataka,2024-10-25,Social Media,Active,45-54,1,1156.51
CUST08208,Inactive Customer,Ahmedabad,Gujarat,2025-07-20,Referral,Inactive,35-44,5,3760.63
CUST08209,New Customer,Delhi,Delhi,2024-01-25,Referral,Active,25-34,0,2188.46
CUST08210,Regular Customer,Bengaluru,Karnataka,2025-11-06,Social Media,Active,25-34,10,8709.04
CUST08211,New Customer,Kochi,Kerala,2025-12-05,Email,Active,45-54,0,1536.85
CUST08212,New Customer,Lucknow,Uttar Pradesh,2025-05-05,Referral,Active,25-34,0,1855.21
CUST08213,Regular Customer,Lucknow,Uttar Pradesh,2024-10-22,Paid Search,Active,45-54,10,5432.64
CUST08214,Premium Customer,Pune,Maharashtra,2024-11-17,Paid Search,Active,18-24,26,25573.70
CUST08215,New Customer,Ahmedabad,Gujarat,2025-08-02,Social Media,Active,18-24,0,2409.32
CUST08216,New Customer,Bengaluru,Karnataka,2024-03-30,Referral,Active,18-24,0,2026.41
CUST08217,Inactive Customer,Mumbai,Maharashtra,2024-07-11,Paid Search,Inactive,35-44,3,6778.55
CUST08218,Inactive Customer,Hyderabad,Telangana,2025-11-01,Social Media,Inactive,35-44,2,3600.07
CUST08219,Regular Customer,Pune,Maharashtra,2024-01-07,Affiliate,Active,18-24,10,8464.85
CUST08220,New Customer,Kochi,Kerala,2025-12-17,Email,Active,25-34,0,2458.35
CUST08221,Premium Customer,Jaipur,Rajasthan,2025-06-23,Affiliate,Active,45-54,28,18514.75
CUST08222,New Customer,Indore,Madhya Pradesh,2024-05-23,Email,Active,25-34,1,801.95
CUST08223,New Customer,Ahmedabad,Gujarat,2024-10-30,Social Media,Active,25-34,1,2986.93
CUST08224,New Customer,Delhi,Delhi,2024-01-23,Social Media,Active,25-34,1,2292.55
CUST08225,New Customer,Ahmedabad,Gujarat,2024-06-03,Referral,Active,25-34,0,1216.86
CUST08226,New Customer,Delhi,Delhi,2025-10-15,Affiliate,Active,35-44,1,1025.12
CUST08227,New Customer,Hyderabad,Telangana,2024-08-24,Affiliate,Active,18-24,1,2183.46
CUST08228,New Customer,Delhi,Delhi,2025-02-10,Referral,Active,18-24,1,2242.44
CUST08229,Inactive Customer,Lucknow,Uttar Pradesh,2025-06-21,Referral,Inactive,55+,6,5045.99
CUST08230,Regular Customer,Kochi,Kerala,2024-11-20,Referral,Active,18-24,12,10085.12
CUST08231,Premium Customer,Indore,Madhya Pradesh,2024-02-13,Social Media,Active,25-34,23,25821.24
CUST08232,New Customer,Chennai,Tamil Nadu,2025-10-01,Paid Search,Active,55+,0,1210.46
CUST08233,New Customer,Kolkata,West Bengal,2024-05-26,Paid Search,Active,18-24,1,1386.04
CUST08234,Regular Customer,Kolkata,West Bengal,2024-10-24,Email,Active,25-34,2,5459.01
CUST08235,New Customer,Lucknow,Uttar Pradesh,2024-01-30,Display Ads,Active,18-24,0,1743.00
CUST08236,Regular Customer,Chennai,Tamil Nadu,2024-06-28,Referral,Active,18-24,4,1529.92
CUST08237,Regular Customer,Delhi,Delhi,2025-08-18,Referral,Active,25-34,2,8655.62
CUST08238,New Customer,Mumbai,Maharashtra,2024-12-28,Social Media,Active,35-44,0,2237.30
CUST08239,New Customer,Bengaluru,Karnataka,2024-03-03,Referral,Active,25-34,1,2210.04
CUST08240,New Customer,Kolkata,West Bengal,2025-04-27,Referral,Active,45-54,0,2288.34
CUST08241,New Customer,Mumbai,Maharashtra,2025-10-27,Email,Active,35-44,1,1536.00
CUST08242,Regular Customer,Jaipur,Rajasthan,2025-07-19,Social Media,Active,35-44,3,2770.60
CUST08243,New Customer,Indore,Madhya Pradesh,2025-04-08,Social Media,Active,25-34,1,3135.19
CUST08244,Regular Customer,Jaipur,Rajasthan,2024-06-21,Social Media,Active,25-34,7,3221.81
CUST08245,New Customer,Mumbai,Maharashtra,2025-09-03,Paid Search,Active,25-34,0,1658.88
CUST08246,New Customer,Jaipur,Rajasthan,2025-01-24,Social Media,Active,25-34,0,2728.00
CUST08247,Premium Customer,Kolkata,West Bengal,2024-06-26,Email,Active,25-34,33,33039.64
CUST08248,New Customer,Hyderabad,Telangana,2024-05-15,Affiliate,Active,45-54,1,600.21
CUST08249,New Customer,Hyderabad,Telangana,2025-07-18,Paid Search,Active,25-34,1,1706.90
CUST08250,New Customer,Bengaluru,Karnataka,2024-08-15,Email,Active,35-44,0,1438.73
CUST08251,New Customer,Mumbai,Maharashtra,2025-09-21,Display Ads,Active,18-24,1,1739.31
CUST08252,New Customer,Chennai,Tamil Nadu,2024-02-08,Social Media,Active,55+,0,1911.82
CUST08253,New Customer,Kochi,Kerala,2025-01-25,Paid Search,Active,18-24,0,1882.56
CUST08254,New Customer,Pune,Maharashtra,2025-09-11,Email,Active,25-34,1,1060.07
CUST08255,Regular Customer,Lucknow,Uttar Pradesh,2024-04-04,Social Media,Active,35-44,10,9508.18
CUST08256,Regular Customer,Kolkata,West Bengal,2025-04-24,Social Media,Active,18-24,3,8331.92
CUST08257,New Customer,Mumbai,Maharashtra,2025-04-12,Affiliate,Active,25-34,0,2063.00
CUST08258,New Customer,Jaipur,Rajasthan,2025-01-23,Referral,Active,25-34,1,2177.55
CUST08259,New Customer,Kolkata,West Bengal,2024-10-05,Email,Active,45-54,1,1743.99
CUST08260,Regular Customer,Mumbai,Maharashtra,2024-02-17,Display Ads,Active,35-44,3,12583.81
CUST08261,Regular Customer,Kolkata,West Bengal,2025-03-19,Display Ads,Active,18-24,5,12316.61
CUST08262,Regular Customer,Delhi,Delhi,2025-05-30,Display Ads,Active,25-34,6,12869.08
CUST08263,Premium Customer,Pune,Maharashtra,2025-02-25,Affiliate,Active,25-34,17,34988.49
CUST08264,Regular Customer,Ahmedabad,Gujarat,2025-10-14,Paid Search,Active,25-34,2,14298.93
CUST08265,Regular Customer,Kochi,Kerala,2025-12-09,Display Ads,Active,35-44,6,2881.30
CUST08266,New Customer,Kolkata,West Bengal,2024-12-13,Paid Search,Active,25-34,0,1121.15
CUST08267,Regular Customer,Pune,Maharashtra,2024-03-21,Affiliate,Inactive,35-44,10,7109.81
CUST08268,Regular Customer,Mumbai,Maharashtra,2025-06-11,Referral,Active,35-44,2,3820.00
CUST08269,New Customer,Jaipur,Rajasthan,2025-08-28,Paid Search,Active,25-34,0,962.77
CUST08270,New Customer,Kolkata,West Bengal,2024-11-21,Affiliate,Active,18-24,1,1306.31
CUST08271,Regular Customer,Indore,Madhya Pradesh,2025-10-14,Email,Active,55+,12,11904.70
CUST08272,Regular Customer,Hyderabad,Telangana,2024-09-02,Social Media,Active,25-34,4,7703.21
CUST08273,Regular Customer,Hyderabad,Telangana,2025-10-30,Social Media,Inactive,45-54,5,6071.75
CUST08274,New Customer,Indore,Madhya Pradesh,2025-07-27,Social Media,Active,25-34,0,1577.30
CUST08275,Regular Customer,Chennai,Tamil Nadu,2024-12-26,Referral,Active,25-34,3,9906.64
CUST08276,New Customer,Ahmedabad,Gujarat,2024-11-22,Display Ads,Active,55+,1,2171.70
CUST08277,Regular Customer,Bengaluru,Karnataka,2024-02-02,Email,Active,25-34,3,9805.09
CUST08278,Regular Customer,Hyderabad,Telangana,2025-12-10,Referral,Active,25-34,10,6931.24
CUST08279,Regular Customer,Hyderabad,Telangana,2025-07-22,Email,Active,35-44,5,14598.16
CUST08280,New Customer,Delhi,Delhi,2024-12-01,Social Media,Active,35-44,0,1792.88
CUST08281,Regular Customer,Chennai,Tamil Nadu,2025-08-31,Email,Active,25-34,10,12557.10
CUST08282,New Customer,Indore,Madhya Pradesh,2025-01-30,Paid Search,Active,45-54,0,2591.90
CUST08283,New Customer,Ahmedabad,Gujarat,2024-09-05,Display Ads,Active,45-54,0,2017.23
CUST08284,New Customer,Bengaluru,Karnataka,2025-11-21,Referral,Active,35-44,1,1992.54
CUST08285,Regular Customer,Pune,Maharashtra,2024-07-11,Email,Active,45-54,8,7666.98
CUST08286,Regular Customer,Chennai,Tamil Nadu,2025-07-16,Social Media,Active,35-44,12,6191.74
CUST08287,New Customer,Chennai,Tamil Nadu,2025-05-26,Social Media,Active,45-54,1,2298.82
CUST08288,New Customer,Lucknow,Uttar Pradesh,2024-04-25,Referral,Active,55+,0,1664.22
CUST08289,Premium Customer,Pune,Maharashtra,2024-07-29,Affiliate,Active,35-44,25,19736.05
CUST08290,New Customer,Pune,Maharashtra,2025-08-16,Display Ads,Active,55+,1,173.29
CUST08291,Regular Customer,Chennai,Tamil Nadu,2025-11-27,Social Media,Active,45-54,2,12819.41
CUST08292,New Customer,Lucknow,Uttar Pradesh,2025-07-19,Paid Search,Active,35-44,1,2413.20
CUST08293,Premium Customer,Ahmedabad,Gujarat,2024-10-10,Paid Search,Active,25-34,28,22166.68
CUST08294,New Customer,Chennai,Tamil Nadu,2024-01-02,Email,Active,35-44,0,2704.95
CUST08295,Regular Customer,Hyderabad,Telangana,2025-07-20,Paid Search,Active,25-34,8,10211.42
CUST08296,Regular Customer,Hyderabad,Telangana,2024-06-18,Paid Search,Active,18-24,3,7605.19
CUST08297,New Customer,Delhi,Delhi,2024-01-18,Affiliate,Active,25-34,1,2018.50
CUST08298,New Customer,Kochi,Kerala,2025-02-08,Social Media,Active,55+,1,1847.89
CUST08299,Inactive Customer,Mumbai,Maharashtra,2024-10-08,Paid Search,Inactive,25-34,5,7149.48
CUST08300,Regular Customer,Bengaluru,Karnataka,2024-01-06,Social Media,Active,18-24,3,4732.53
CUST08301,Regular Customer,Kolkata,West Bengal,2024-07-29,Social Media,Active,35-44,6,6665.19
CUST08302,Regular Customer,Delhi,Delhi,2025-08-19,Affiliate,Active,45-54,6,9524.77
CUST08303,Premium Customer,Bengaluru,Karnataka,2025-08-28,Affiliate,Active,18-24,34,24206.25
CUST08304,New Customer,Mumbai,Maharashtra,2024-01-26,Display Ads,Active,25-34,1,2924.05
CUST08305,Regular Customer,Bengaluru,Karnataka,2025-05-21,Affiliate,Active,25-34,9,11548.32
CUST08306,Regular Customer,Mumbai,Maharashtra,2025-07-17,Social Media,Active,25-34,2,11324.73
CUST08307,New Customer,Mumbai,Maharashtra,2024-03-22,Social Media,Active,25-34,1,2174.49
CUST08308,Regular Customer,Bengaluru,Karnataka,2025-12-13,Paid Search,Active,18-24,4,8954.13
CUST08309,New Customer,Delhi,Delhi,2025-10-13,Email,Active,25-34,1,1637.74
CUST08310,Premium Customer,Bengaluru,Karnataka,2025-04-07,Display Ads,Active,25-34,32,17320.82
CUST08311,Regular Customer,Lucknow,Uttar Pradesh,2024-07-10,Social Media,Active,45-54,2,5118.57
CUST08312,New Customer,Bengaluru,Karnataka,2025-08-07,Social Media,Active,45-54,0,2193.27
CUST08313,New Customer,Bengaluru,Karnataka,2025-05-06,Social Media,Active,25-34,1,2132.01
CUST08314,Regular Customer,Lucknow,Uttar Pradesh,2024-07-24,Paid Search,Active,45-54,10,10588.07
CUST08315,Regular Customer,Ahmedabad,Gujarat,2025-12-17,Referral,Inactive,18-24,10,12044.69
CUST08316,Regular Customer,Lucknow,Uttar Pradesh,2025-01-02,Social Media,Active,25-34,3,8271.01
CUST08317,New Customer,Lucknow,Uttar Pradesh,2025-07-23,Affiliate,Active,25-34,0,1531.52
CUST08318,Inactive Customer,Pune,Maharashtra,2025-10-20,Social Media,Churned,25-34,3,4299.44
CUST08319,Regular Customer,Pune,Maharashtra,2024-11-18,Display Ads,Active,25-34,7,0.00
CUST08320,New Customer,Bengaluru,Karnataka,2024-08-22,Paid Search,Active,35-44,1,1684.30
CUST08321,New Customer,Hyderabad,Telangana,2024-10-31,Display Ads,Active,25-34,1,1530.20
CUST08322,Regular Customer,Delhi,Delhi,2025-05-01,Social Media,Active,25-34,7,8443.50
CUST08323,New Customer,Indore,Madhya Pradesh,2024-01-03,Social Media,Active,45-54,0,1774.71
CUST08324,Regular Customer,Jaipur,Rajasthan,2024-05-20,Affiliate,Active,25-34,11,11525.27
CUST08325,Inactive Customer,Hyderabad,Telangana,2024-04-21,Affiliate,Inactive,45-54,8,2619.65
CUST08326,Premium Customer,Pune,Maharashtra,2025-04-24,Referral,Active,18-24,30,13262.20
CUST08327,Regular Customer,Mumbai,Maharashtra,2024-01-08,Affiliate,Active,25-34,11,12659.09
CUST08328,Inactive Customer,Kochi,Kerala,2024-10-28,Affiliate,Inactive,45-54,4,3500.50
CUST08329,Regular Customer,Kolkata,West Bengal,2025-05-11,Social Media,Active,18-24,10,5692.97
CUST08330,New Customer,Hyderabad,Telangana,2024-04-29,Paid Search,Active,45-54,1,1757.72
CUST08331,Regular Customer,Delhi,Delhi,2024-09-29,Email,Active,25-34,7,7499.20
CUST08332,Premium Customer,Kochi,Kerala,2025-11-02,Email,Active,55+,30,28813.89
CUST08333,Premium Customer,Kochi,Kerala,2025-07-11,Social Media,Active,25-34,24,32315.80
CUST08334,Premium Customer,Indore,Madhya Pradesh,2024-04-17,Referral,Active,25-34,22,35938.61
CUST08335,Inactive Customer,Bengaluru,Karnataka,2025-05-09,Paid Search,Inactive,25-34,1,5113.36
CUST08336,New Customer,Ahmedabad,Gujarat,2025-08-04,Social Media,Active,45-54,1,1975.84
CUST08337,Premium Customer,Ahmedabad,Gujarat,2025-01-17,Email,Active,18-24,8,21636.95
CUST08338,Regular Customer,Bengaluru,Karnataka,2024-06-13,Email,Active,35-44,6,13004.62
CUST08339,Premium Customer,Ahmedabad,Gujarat,2024-06-07,Affiliate,Active,35-44,29,39864.66
CUST08340,Regular Customer,Jaipur,Rajasthan,2024-10-28,Affiliate,Inactive,18-24,8,9534.46
CUST08341,Premium Customer,Jaipur,Rajasthan,2025-03-21,Email,Active,35-44,22,44422.68
CUST08342,Regular Customer,Jaipur,Rajasthan,2025-06-05,Referral,Active,35-44,6,8530.25
CUST08343,New Customer,Kolkata,West Bengal,2025-03-17,Email,Active,35-44,0,1223.03
CUST08344,New Customer,Kochi,Kerala,2025-01-27,Affiliate,Active,35-44,0,2259.99
CUST08345,Regular Customer,Indore,Madhya Pradesh,2024-05-29,Email,Active,25-34,10,5538.19
CUST08346,New Customer,Chennai,Tamil Nadu,2025-10-04,Referral,Active,25-34,0,3865.19
CUST08347,Regular Customer,Delhi,Delhi,2025-10-14,Display Ads,Active,18-24,12,11158.23
CUST08348,New Customer,Delhi,Delhi,2025-11-04,Email,Active,35-44,0,2021.70
CUST08349,Regular Customer,Bengaluru,Karnataka,2024-09-19,Paid Search,Active,35-44,4,9515.42
CUST08350,Regular Customer,Kochi,Kerala,2024-03-13,Display Ads,Active,25-34,10,2197.41
CUST08351,New Customer,Pune,Maharashtra,2024-05-13,Paid Search,Active,35-44,1,1706.01
CUST08352,Regular Customer,Chennai,Tamil Nadu,2024-09-01,Affiliate,Active,45-54,6,11404.74
CUST08353,New Customer,Ahmedabad,Gujarat,2025-02-03,Display Ads,Active,25-34,0,1134.90
CUST08354,Regular Customer,Pune,Maharashtra,2025-09-23,Paid Search,Active,18-24,5,11163.38
CUST08355,Regular Customer,Delhi,Delhi,2025-02-14,Social Media,Active,55+,9,9315.13
CUST08356,Regular Customer,Ahmedabad,Gujarat,2024-05-05,Social Media,Active,55+,7,11270.94
CUST08357,Regular Customer,Jaipur,Rajasthan,2025-05-21,Affiliate,Active,35-44,8,9930.49
CUST08358,Premium Customer,Chennai,Tamil Nadu,2024-09-11,Email,Active,25-34,22,23657.97
CUST08359,Premium Customer,Bengaluru,Karnataka,2025-10-30,Affiliate,Active,18-24,9,33131.40
CUST08360,Inactive Customer,Kochi,Kerala,2024-03-06,Social Media,Inactive,35-44,6,3657.80
CUST08361,Regular Customer,Chennai,Tamil Nadu,2024-12-19,Social Media,Inactive,45-54,2,822.51
CUST08362,New Customer,Indore,Madhya Pradesh,2024-06-15,Email,Active,18-24,0,2146.37
CUST08363,New Customer,Indore,Madhya Pradesh,2025-08-14,Referral,Active,25-34,1,598.99
CUST08364,Regular Customer,Hyderabad,Telangana,2024-04-26,Email,Active,18-24,2,11077.31
CUST08365,Regular Customer,Kochi,Kerala,2024-09-23,Display Ads,Active,35-44,5,7597.35
CUST08366,New Customer,Hyderabad,Telangana,2025-10-03,Display Ads,Active,55+,1,2419.58
CUST08367,Regular Customer,Chennai,Tamil Nadu,2024-04-09,Paid Search,Inactive,25-34,3,6056.81
CUST08368,Premium Customer,Pune,Maharashtra,2025-10-19,Paid Search,Active,45-54,16,21126.85
CUST08369,New Customer,Hyderabad,Telangana,2025-03-16,Paid Search,Active,35-44,0,1981.56
CUST08370,Premium Customer,Jaipur,Rajasthan,2024-09-07,Paid Search,Active,55+,32,25101.92
CUST08371,Regular Customer,Ahmedabad,Gujarat,2024-07-22,Paid Search,Active,25-34,10,11191.69
CUST08372,Regular Customer,Jaipur,Rajasthan,2024-05-07,Paid Search,Active,25-34,8,7976.97
CUST08373,Inactive Customer,Indore,Madhya Pradesh,2024-02-02,Social Media,Inactive,25-34,1,5649.56
CUST08374,New Customer,Ahmedabad,Gujarat,2025-07-03,Email,Active,35-44,1,2112.45
CUST08375,Premium Customer,Indore,Madhya Pradesh,2025-01-07,Paid Search,Active,18-24,13,14989.95
CUST08376,Regular Customer,Hyderabad,Telangana,2025-10-25,Social Media,Active,25-34,3,7154.21
CUST08377,Regular Customer,Pune,Maharashtra,2024-04-25,Email,Active,25-34,7,11044.47
CUST08378,Inactive Customer,Pune,Maharashtra,2024-09-28,Email,Inactive,25-34,5,3744.22
CUST08379,New Customer,Indore,Madhya Pradesh,2025-03-10,Referral,Active,35-44,0,2131.59
CUST08380,New Customer,Ahmedabad,Gujarat,2025-02-07,Display Ads,Active,18-24,1,1010.73
CUST08381,Inactive Customer,Mumbai,Maharashtra,2024-08-29,Referral,Inactive,25-34,3,275.69
CUST08382,Regular Customer,Kolkata,West Bengal,2024-06-20,Display Ads,Inactive,25-34,12,13051.48
CUST08383,Regular Customer,Kolkata,West Bengal,2025-03-03,Social Media,Inactive,25-34,4,10077.62
CUST08384,Premium Customer,Mumbai,Maharashtra,2025-04-06,Social Media,Active,45-54,15,27761.51
CUST08385,Inactive Customer,Kochi,Kerala,2024-11-04,Social Media,Churned,45-54,5,6119.54
CUST08386,Regular Customer,Indore,Madhya Pradesh,2024-03-28,Referral,Active,55+,6,7296.82
CUST08387,Regular Customer,Kolkata,West Bengal,2025-12-16,Email,Active,25-34,2,11168.19
CUST08388,New Customer,Indore,Madhya Pradesh,2024-03-27,Affiliate,Active,35-44,0,1245.05
CUST08389,Regular Customer,Mumbai,Maharashtra,2024-10-20,Social Media,Active,35-44,2,8918.37
CUST08390,New Customer,Chennai,Tamil Nadu,2025-02-21,Paid Search,Active,25-34,0,2107.59
CUST08391,New Customer,Ahmedabad,Gujarat,2024-03-19,Email,Active,25-34,1,1265.34
CUST08392,New Customer,Kochi,Kerala,2024-03-29,Paid Search,Active,25-34,0,646.30
CUST08393,New Customer,Hyderabad,Telangana,2025-12-14,Social Media,Active,35-44,0,951.73
CUST08394,Inactive Customer,Hyderabad,Telangana,2025-08-22,Referral,Churned,35-44,2,5199.01
CUST08395,New Customer,Pune,Maharashtra,2025-02-07,Paid Search,Active,45-54,1,1478.25
CUST08396,Premium Customer,Kolkata,West Bengal,2024-09-07,Email,Active,25-34,23,37724.86
CUST08397,Premium Customer,Kolkata,West Bengal,2025-11-04,Affiliate,Active,25-34,25,44550.72
CUST08398,New Customer,Hyderabad,Telangana,2025-11-18,Display Ads,Active,35-44,0,2450.06
CUST08399,New Customer,Bengaluru,Karnataka,2025-09-21,Email,Active,18-24,1,1895.08
CUST08400,New Customer,Delhi,Delhi,2025-11-23,Paid Search,Active,45-54,1,1609.43
CUST08401,Regular Customer,Kolkata,West Bengal,2024-01-11,Paid Search,Active,55+,7,9444.76
CUST08402,New Customer,Hyderabad,Telangana,2024-12-07,Email,Active,25-34,0,504.75
CUST08403,Inactive Customer,Kolkata,West Bengal,2024-09-02,Email,Inactive,18-24,7,3304.66
CUST08404,New Customer,Kolkata,West Bengal,2024-11-05,Display Ads,Active,25-34,0,2233.21
CUST08405,New Customer,Pune,Maharashtra,2024-02-07,Email,Active,25-34,1,1698.07
CUST08406,Regular Customer,Jaipur,Rajasthan,2024-04-03,Affiliate,Active,25-34,10,2736.58
CUST08407,New Customer,Pune,Maharashtra,2024-09-17,Display Ads,Active,18-24,1,2187.82
CUST08408,Premium Customer,Kolkata,West Bengal,2024-04-21,Social Media,Active,25-34,18,41285.88
CUST08409,Regular Customer,Bengaluru,Karnataka,2025-06-11,Display Ads,Active,25-34,7,9494.36
CUST08410,Inactive Customer,Hyderabad,Telangana,2025-12-05,Paid Search,Churned,35-44,4,3583.30
CUST08411,New Customer,Jaipur,Rajasthan,2025-03-22,Social Media,Active,35-44,0,1482.19
CUST08412,New Customer,Hyderabad,Telangana,2025-07-13,Social Media,Active,25-34,1,1264.14
CUST08413,New Customer,Ahmedabad,Gujarat,2024-04-15,Email,Active,25-34,1,1988.57
CUST08414,New Customer,Chennai,Tamil Nadu,2025-01-27,Social Media,Active,35-44,1,1404.50
CUST08415,Premium Customer,Bengaluru,Karnataka,2025-05-30,Email,Active,18-24,15,22513.91
CUST08416,New Customer,Delhi,Delhi,2024-11-11,Affiliate,Active,35-44,1,2935.30
CUST08417,Premium Customer,Kolkata,West Bengal,2025-03-12,Referral,Active,45-54,26,8556.81
CUST08418,Regular Customer,Bengaluru,Karnataka,2024-02-12,Paid Search,Active,25-34,9,10873.85
CUST08419,Regular Customer,Kolkata,West Bengal,2024-12-02,Paid Search,Active,35-44,8,12159.37
CUST08420,Premium Customer,Jaipur,Rajasthan,2024-07-30,Paid Search,Active,35-44,22,25921.12
CUST08421,Premium Customer,Chennai,Tamil Nadu,2024-01-17,Email,Active,18-24,11,15155.62
CUST08422,Premium Customer,Chennai,Tamil Nadu,2025-09-07,Affiliate,Active,45-54,29,20611.34
CUST08423,Inactive Customer,Hyderabad,Telangana,2024-01-05,Paid Search,Inactive,45-54,8,5265.39
CUST08424,Regular Customer,Ahmedabad,Gujarat,2025-04-04,Referral,Active,55+,7,10828.54
CUST08425,Regular Customer,Kolkata,West Bengal,2024-12-13,Paid Search,Active,25-34,7,13637.35
CUST08426,New Customer,Jaipur,Rajasthan,2025-09-19,Display Ads,Active,35-44,0,2117.03
CUST08427,Regular Customer,Kochi,Kerala,2024-07-23,Paid Search,Active,25-34,3,7934.17
CUST08428,Regular Customer,Mumbai,Maharashtra,2024-11-22,Email,Active,18-24,9,7414.99
CUST08429,Regular Customer,Kolkata,West Bengal,2025-05-27,Social Media,Active,25-34,5,7583.62
CUST08430,Regular Customer,Mumbai,Maharashtra,2025-08-29,Social Media,Active,35-44,2,10709.56
CUST08431,Regular Customer,Kolkata,West Bengal,2024-03-05,Paid Search,Active,25-34,12,6298.68
CUST08432,New Customer,Ahmedabad,Gujarat,2025-04-18,Affiliate,Active,35-44,0,803.26
CUST08433,New Customer,Delhi,Delhi,2024-11-24,Social Media,Active,18-24,1,1956.87
CUST08434,New Customer,Bengaluru,Karnataka,2025-01-05,Social Media,Active,45-54,0,1991.47
CUST08435,New Customer,Bengaluru,Karnataka,2025-02-22,Social Media,Active,35-44,1,980.89
CUST08436,New Customer,Mumbai,Maharashtra,2025-01-30,Display Ads,Active,25-34,1,1203.69
CUST08437,Regular Customer,Pune,Maharashtra,2025-02-19,Paid Search,Active,45-54,4,6942.98
CUST08438,New Customer,Chennai,Tamil Nadu,2024-09-09,Paid Search,Active,45-54,1,1495.50
CUST08439,Regular Customer,Indore,Madhya Pradesh,2025-11-19,Email,Active,45-54,8,1531.91
CUST08440,Regular Customer,Hyderabad,Telangana,2025-11-13,Email,Active,18-24,2,10099.41
CUST08441,Inactive Customer,Delhi,Delhi,2025-03-24,Social Media,Inactive,45-54,2,3063.42
CUST08442,New Customer,Kolkata,West Bengal,2025-11-01,Affiliate,Active,18-24,1,2499.65
CUST08443,Inactive Customer,Chennai,Tamil Nadu,2024-09-15,Social Media,Churned,35-44,7,4740.29
CUST08444,Regular Customer,Chennai,Tamil Nadu,2024-08-20,Email,Inactive,25-34,5,12140.67
CUST08445,Regular Customer,Hyderabad,Telangana,2024-04-11,Referral,Active,18-24,6,13625.57
CUST08446,New Customer,Chennai,Tamil Nadu,2024-04-29,Social Media,Active,35-44,1,1594.20
CUST08447,Regular Customer,Chennai,Tamil Nadu,2024-03-08,Paid Search,Active,35-44,11,8155.23
CUST08448,Premium Customer,Delhi,Delhi,2024-07-11,Affiliate,Active,25-34,22,28797.32
CUST08449,Premium Customer,Pune,Maharashtra,2025-08-05,Social Media,Active,25-34,30,43978.14
CUST08450,Regular Customer,Chennai,Tamil Nadu,2024-11-27,Paid Search,Active,18-24,6,9998.15
CUST08451,New Customer,Indore,Madhya Pradesh,2024-01-22,Paid Search,Active,18-24,0,1497.40
CUST08452,Regular Customer,Chennai,Tamil Nadu,2025-03-13,Referral,Active,25-34,7,8849.09
CUST08453,Regular Customer,Jaipur,Rajasthan,2024-11-26,Referral,Active,55+,10,5629.14
CUST08454,Premium Customer,Bengaluru,Karnataka,2025-04-14,Social Media,Active,45-54,14,24892.61
CUST08455,Regular Customer,Kochi,Kerala,2025-02-13,Affiliate,Active,18-24,12,7711.00
CUST08456,New Customer,Hyderabad,Telangana,2024-12-05,Display Ads,Active,18-24,0,1651.69
CUST08457,Regular Customer,Ahmedabad,Gujarat,2024-09-28,Social Media,Active,35-44,6,6620.46
CUST08458,Inactive Customer,Hyderabad,Telangana,2025-12-07,Social Media,Churned,18-24,3,4215.87
CUST08459,Inactive Customer,Mumbai,Maharashtra,2024-10-23,Display Ads,Inactive,25-34,2,3003.26
CUST08460,Premium Customer,Kochi,Kerala,2024-03-27,Affiliate,Active,45-54,31,28327.17
CUST08461,New Customer,Chennai,Tamil Nadu,2024-09-06,Display Ads,Active,25-34,0,1326.74
CUST08462,New Customer,Chennai,Tamil Nadu,2024-05-20,Social Media,Active,55+,0,2285.38
CUST08463,Premium Customer,Chennai,Tamil Nadu,2025-10-06,Affiliate,Active,25-34,12,22019.50
CUST08464,New Customer,Jaipur,Rajasthan,2025-11-05,Referral,Active,25-34,0,2011.95
CUST08465,Regular Customer,Kochi,Kerala,2025-06-02,Affiliate,Active,35-44,8,5772.20
CUST08466,Premium Customer,Pune,Maharashtra,2025-05-09,Social Media,Active,55+,25,16162.37
CUST08467,New Customer,Jaipur,Rajasthan,2025-05-29,Email,Active,25-34,0,2282.94
CUST08468,New Customer,Hyderabad,Telangana,2024-11-10,Paid Search,Active,55+,1,919.60
CUST08469,Premium Customer,Mumbai,Maharashtra,2025-06-03,Paid Search,Active,25-34,15,22588.43
CUST08470,New Customer,Indore,Madhya Pradesh,2024-05-27,Referral,Active,18-24,1,1961.52
CUST08471,Regular Customer,Delhi,Delhi,2025-08-16,Display Ads,Active,25-34,2,7512.23
CUST08472,New Customer,Chennai,Tamil Nadu,2025-12-02,Display Ads,Active,25-34,1,1069.41
CUST08473,New Customer,Delhi,Delhi,2024-10-25,Email,Active,25-34,1,1998.25
CUST08474,Regular Customer,Hyderabad,Telangana,2024-03-29,Display Ads,Active,35-44,4,8674.06
CUST08475,New Customer,Delhi,Delhi,2025-07-05,Affiliate,Active,45-54,1,2520.35
CUST08476,Regular Customer,Mumbai,Maharashtra,2024-09-04,Email,Active,18-24,5,8468.15
CUST08477,Regular Customer,Bengaluru,Karnataka,2025-04-04,Social Media,Active,55+,3,8251.56
CUST08478,Premium Customer,Delhi,Delhi,2025-07-08,Display Ads,Active,25-34,35,34936.46
CUST08479,New Customer,Kochi,Kerala,2025-05-25,Social Media,Active,45-54,1,2575.71
CUST08480,Premium Customer,Kolkata,West Bengal,2024-02-04,Paid Search,Active,25-34,12,11658.05
